day,time,end_use_type,value
Holiday,1900-01-01 22:15:00,Prozesswärme,1.00487
Holiday,1900-01-01 22:15:00,Raumwärme,1.00974
Holiday,1900-01-01 22:15:00,Warmwasser,1.00974
Holiday,1900-01-01 22:30:00,Beleuchtung,1.03501
Holiday,1900-01-01 22:30:00,IKT,1.03501
Holiday,1900-01-01 22:30:00,Klimakälte,1.03501
Holiday,1900-01-01 22:30:00,mechanische Antriebe,1.01751
Holiday,1900-01-01 22:30:00,Prozesskälte,1
Holiday,1900-01-01 22:30:00,Prozesswärme,1.01751
Holiday,1900-01-01 22:30:00,Raumwärme,1.03501
Holiday,1900-01-01 22:30:00,Warmwasser,1.03501
Holiday,1900-01-01 22:45:00,Beleuchtung,1.06502
Holiday,1900-01-01 22:45:00,IKT,1.06502
Holiday,1900-01-01 22:45:00,Klimakälte,1.06502
Holiday,1900-01-01 22:45:00,mechanische Antriebe,1.03251
Holiday,1900-01-01 22:45:00,Prozesskälte,1
Holiday,1900-01-01 22:45:00,Prozesswärme,1.03251
Holiday,1900-01-01 22:45:00,Raumwärme,1.06502
Holiday,1900-01-01 22:45:00,Warmwasser,1.06502
Holiday,1900-01-01 23:00:00,Beleuchtung,1.10019
Holiday,1900-01-01 23:00:00,IKT,1.10019
Holiday,1900-01-01 23:00:00,Klimakälte,1.10019
Holiday,1900-01-01 23:00:00,mechanische Antriebe,1.05009
Holiday,1900-01-01 23:00:00,Prozesskälte,1
Holiday,1900-01-01 23:00:00,Prozesswärme,1.05009
Holiday,1900-01-01 23:00:00,Raumwärme,1.10019
Holiday,1900-01-01 23:00:00,Warmwasser,1.10019
Holiday,1900-01-01 23:15:00,Beleuchtung,1.13834
Holiday,1900-01-01 23:15:00,IKT,1.13834
Holiday,1900-01-01 23:15:00,Klimakälte,1.13834
Holiday,1900-01-01 23:15:00,mechanische Antriebe,1.06917
Holiday,1900-01-01 23:15:00,Prozesskälte,1
Holiday,1900-01-01 23:15:00,Prozesswärme,1.06917
Holiday,1900-01-01 23:15:00,Raumwärme,1.13834
Holiday,1900-01-01 23:15:00,Warmwasser,1.13834
Holiday,1900-01-01 23:30:00,Beleuchtung,1.16912
Holiday,1900-01-01 23:30:00,IKT,1.16912
Holiday,1900-01-01 23:30:00,Klimakälte,1.16912
Holiday,1900-01-01 23:30:00,mechanische Antriebe,1.08456
Holiday,1900-01-01 23:30:00,Prozesskälte,1
Holiday,1900-01-01 23:30:00,Prozesswärme,1.08456
Holiday,1900-01-01 23:30:00,Raumwärme,1.16912
Holiday,1900-01-01 23:30:00,Warmwasser,1.16912
Holiday,1900-01-01 23:45:00,Beleuchtung,1.17727
Holiday,1900-01-01 23:45:00,IKT,1.17727
Holiday,1900-01-01 23:45:00,Klimakälte,1.17727
Holiday,1900-01-01 23:45:00,mechanische Antriebe,1.08863
Holiday,1900-01-01 23:45:00,Prozesskälte,1
Holiday,1900-01-01 23:45:00,Prozesswärme,1.08863
Holiday,1900-01-01 23:45:00,Raumwärme,1.17727
Holiday,1900-01-01 23:45:00,Warmwasser,1.17727
Saturday,1900-01-01 00:00:00,Beleuchtung,1.17727
Saturday,1900-01-01 00:00:00,IKT,1.17727
Saturday,1900-01-01 00:00:00,Klimakälte,1.17727
Saturday,1900-01-01 00:00:00,mechanische Antriebe,1.08863
Saturday,1900-01-01 00:00:00,Prozesskälte,1
Saturday,1900-01-01 00:00:00,Prozesswärme,1.08863
Saturday,1900-01-01 00:00:00,Raumwärme,1.17727
Saturday,1900-01-01 00:00:00,Warmwasser,1.17727
Saturday,1900-01-01 00:15:00,Beleuchtung,1.17727
Saturday,1900-01-01 00:15:00,IKT,1.17727
Saturday,1900-01-01 00:15:00,Klimakälte,1.17727
Saturday,1900-01-01 00:15:00,mechanische Antriebe,1.08863
Saturday,1900-01-01 00:15:00,Prozesskälte,1
Saturday,1900-01-01 00:15:00,Prozesswärme,1.08863
Saturday,1900-01-01 00:15:00,Raumwärme,1.17727
Saturday,1900-01-01 00:15:00,Warmwasser,1.17727
Saturday,1900-01-01 00:30:00,Beleuchtung,1.17727
Saturday,1900-01-01 00:30:00,IKT,1.17727
Saturday,1900-01-01 00:30:00,Klimakälte,1.17727
Saturday,1900-01-01 00:30:00,mechanische Antriebe,1.08863
Saturday,1900-01-01 00:30:00,Prozesskälte,1
Saturday,1900-01-01 00:30:00,Prozesswärme,1.08863
Saturday,1900-01-01 00:30:00,Raumwärme,1.17727
Saturday,1900-01-01 00:30:00,Warmwasser,1.17727
Saturday,1900-01-01 00:45:00,Beleuchtung,1.17727
Saturday,1900-01-01 00:45:00,IKT,1.17727
Saturday,1900-01-01 00:45:00,Klimakälte,1.17727
Saturday,1900-01-01 00:45:00,mechanische Antriebe,1.08863
Saturday,1900-01-01 00:45:00,Prozesskälte,1
Saturday,1900-01-01 00:45:00,Prozesswärme,1.08863
Saturday,1900-01-01 00:45:00,Raumwärme,1.17727
Saturday,1900-01-01 00:45:00,Warmwasser,1.17727
Saturday,1900-01-01 01:00:00,Beleuchtung,1.17727
Saturday,1900-01-01 01:00:00,IKT,1.17727
Saturday,1900-01-01 01:00:00,Klimakälte,1.17727
Saturday,1900-01-01 01:00:00,mechanische Antriebe,1.08863
Saturday,1900-01-01 01:00:00,Prozesskälte,1
Saturday,1900-01-01 01:00:00,Prozesswärme,1.08863
Saturday,1900-01-01 01:00:00,Raumwärme,1.17727
Saturday,1900-01-01 01:00:00,Warmwasser,1.17727
Saturday,1900-01-01 01:15:00,Beleuchtung,1.15151
Saturday,1900-01-01 01:15:00,IKT,1.15151
Saturday,1900-01-01 01:15:00,Klimakälte,1.15151
Saturday,1900-01-01 01:15:00,mechanische Antriebe,1.07576
Saturday,1900-01-01 01:15:00,Prozesskälte,1
Saturday,1900-01-01 01:15:00,Prozesswärme,1.07576
Saturday,1900-01-01 01:15:00,Raumwärme,1.15151
Saturday,1900-01-01 01:15:00,Warmwasser,1.15151
Saturday,1900-01-01 01:30:00,Beleuchtung,1.122
Saturday,1900-01-01 01:30:00,IKT,1.122
Saturday,1900-01-01 01:30:00,Klimakälte,1.122
Saturday,1900-01-01 01:30:00,mechanische Antriebe,1.061
Saturday,1900-01-01 01:30:00,Prozesskälte,1
Saturday,1900-01-01 01:30:00,Prozesswärme,1.061
Saturday,1900-01-01 01:30:00,Raumwärme,1.122
Saturday,1900-01-01 01:30:00,Warmwasser,1.122
Saturday,1900-01-01 01:45:00,Beleuchtung,1.09199
Saturday,1900-01-01 01:45:00,IKT,1.09199
Saturday,1900-01-01 01:45:00,Klimakälte,1.09199
Saturday,1900-01-01 01:45:00,mechanische Antriebe,1.04599
Saturday,1900-01-01 01:45:00,Prozesskälte,1
Saturday,1900-01-01 01:45:00,Prozesswärme,1.04599
Saturday,1900-01-01 01:45:00,Raumwärme,1.09199
Saturday,1900-01-01 01:45:00,Warmwasser,1.09199
Saturday,1900-01-01 02:00:00,Beleuchtung,1.06475
Saturday,1900-01-01 02:00:00,IKT,1.06475
Saturday,1900-01-01 02:00:00,Klimakälte,1.06475
Saturday,1900-01-01 02:00:00,mechanische Antriebe,1.03238
Saturday,1900-01-01 02:00:00,Prozesskälte,1
Saturday,1900-01-01 02:00:00,Prozesswärme,1.03238
Saturday,1900-01-01 02:00:00,Raumwärme,1.06475
Saturday,1900-01-01 02:00:00,Warmwasser,1.06475
Saturday,1900-01-01 02:15:00,Beleuchtung,1.04283
Saturday,1900-01-01 02:15:00,IKT,1.04283
Saturday,1900-01-01 02:15:00,Klimakälte,1.04283
Saturday,1900-01-01 02:15:00,mechanische Antriebe,1.02141
Saturday,1900-01-01 02:15:00,Prozesskälte,1
Saturday,1900-01-01 02:15:00,Prozesswärme,1.02141
Saturday,1900-01-01 02:15:00,Raumwärme,1.04283
Saturday,1900-01-01 02:15:00,Warmwasser,1.04283
Saturday,1900-01-01 02:30:00,Beleuchtung,1.02585
Saturday,1900-01-01 02:30:00,IKT,1.02585
Saturday,1900-01-01 02:30:00,Klimakälte,1.02585
Saturday,1900-01-01 02:30:00,mechanische Antriebe,1.01292
Saturday,1900-01-01 02:30:00,Prozesskälte,1
Saturday,1900-01-01 02:30:00,Prozesswärme,1.01292
Saturday,1900-01-01 02:30:00,Raumwärme,1.02585
Saturday,1900-01-01 02:30:00,Warmwasser,1.02585
Saturday,1900-01-01 02:45:00,Beleuchtung,1.0127
Saturday,1900-01-01 02:45:00,IKT,1.0127
Saturday,1900-01-01 02:45:00,Klimakälte,1.0127
Saturday,1900-01-01 02:45:00,mechanische Antriebe,1.00635
Saturday,1900-01-01 02:45:00,Prozesskälte,1
Saturday,1900-01-01 02:45:00,Prozesswärme,1.00635
Saturday,1900-01-01 02:45:00,Raumwärme,1.0127
Saturday,1900-01-01 02:45:00,Warmwasser,1.0127
Saturday,1900-01-01 03:00:00,Beleuchtung,1.00228
Saturday,1900-01-01 03:00:00,IKT,1.00228
Saturday,1900-01-01 03:00:00,Klimakälte,1.00228
Saturday,1900-01-01 03:00:00,mechanische Antriebe,1.00114
Saturday,1900-01-01 03:00:00,Prozesskälte,1
Saturday,1900-01-01 03:00:00,Prozesswärme,1.00114
Saturday,1900-01-01 03:00:00,Raumwärme,1.00228
Saturday,1900-01-01 03:00:00,Warmwasser,1.00228
Saturday,1900-01-01 03:15:00,Beleuchtung,0.993676
Saturday,1900-01-01 03:15:00,IKT,0.993676
Saturday,1900-01-01 03:15:00,Klimakälte,0.993676
Saturday,1900-01-01 03:15:00,mechanische Antriebe,0.996838
Saturday,1900-01-01 03:15:00,Prozesskälte,1
Saturday,1900-01-01 03:15:00,Prozesswärme,0.996838
Saturday,1900-01-01 03:15:00,Raumwärme,0.993676
Saturday,1900-01-01 03:15:00,Warmwasser,0.993676
Saturday,1900-01-01 03:30:00,Beleuchtung,0.986714
Saturday,1900-01-01 03:30:00,IKT,0.986714
Saturday,1900-01-01 03:30:00,Klimakälte,0.986714
Saturday,1900-01-01 03:30:00,mechanische Antriebe,0.993357
Saturday,1900-01-01 03:30:00,Prozesskälte,1
Saturday,1900-01-01 03:30:00,Prozesswärme,0.993357
Saturday,1900-01-01 03:30:00,Raumwärme,0.986714
Saturday,1900-01-01 03:30:00,Warmwasser,0.986714
Saturday,1900-01-01 03:45:00,Beleuchtung,0.981418
Saturday,1900-01-01 03:45:00,IKT,0.981418
Saturday,1900-01-01 03:45:00,Klimakälte,0.981418
Saturday,1900-01-01 03:45:00,mechanische Antriebe,0.990709
Saturday,1900-01-01 03:45:00,Prozesskälte,1
Saturday,1900-01-01 03:45:00,Prozesswärme,0.990709
Saturday,1900-01-01 03:45:00,Raumwärme,0.981418
Saturday,1900-01-01 03:45:00,Warmwasser,0.981418
Saturday,1900-01-01 04:00:00,Beleuchtung,0.977806
Saturday,1900-01-01 04:00:00,IKT,0.977806
Saturday,1900-01-01 04:00:00,Klimakälte,0.977806
Saturday,1900-01-01 04:00:00,mechanische Antriebe,0.988903
Saturday,1900-01-01 04:00:00,Prozesskälte,1
Saturday,1900-01-01 04:00:00,Prozesswärme,0.988903
Saturday,1900-01-01 04:00:00,Raumwärme,0.977806
Saturday,1900-01-01 04:00:00,Warmwasser,0.977806
Saturday,1900-01-01 04:15:00,Beleuchtung,0.975844
Saturday,1900-01-01 04:15:00,IKT,0.975844
Saturday,1900-01-01 04:15:00,Klimakälte,0.975844
Saturday,1900-01-01 04:15:00,mechanische Antriebe,0.987922
Saturday,1900-01-01 04:15:00,Prozesskälte,1
Saturday,1900-01-01 04:15:00,Prozesswärme,0.987922
Saturday,1900-01-01 04:15:00,Raumwärme,0.975844
Saturday,1900-01-01 04:15:00,Warmwasser,0.975844
Saturday,1900-01-01 04:30:00,Beleuchtung,0.975275
Saturday,1900-01-01 04:30:00,IKT,0.975275
Saturday,1900-01-01 04:30:00,Klimakälte,0.975275
Saturday,1900-01-01 04:30:00,mechanische Antriebe,0.987637
Saturday,1900-01-01 04:30:00,Prozesskälte,1
Saturday,1900-01-01 04:30:00,Prozesswärme,0.987637
Saturday,1900-01-01 04:30:00,Raumwärme,0.975275
Saturday,1900-01-01 04:30:00,Warmwasser,0.975275
Saturday,1900-01-01 04:45:00,Beleuchtung,0.975789
Saturday,1900-01-01 04:45:00,IKT,0.975789
Saturday,1900-01-01 04:45:00,Klimakälte,0.975789
Saturday,1900-01-01 04:45:00,mechanische Antriebe,0.987895
Saturday,1900-01-01 04:45:00,Prozesskälte,1
Saturday,1900-01-01 04:45:00,Prozesswärme,0.987895
Saturday,1900-01-01 04:45:00,Raumwärme,0.975789
Saturday,1900-01-01 04:45:00,Warmwasser,0.975789
Saturday,1900-01-01 05:00:00,Beleuchtung,0.977075
Saturday,1900-01-01 05:00:00,IKT,0.977075
Saturday,1900-01-01 05:00:00,Klimakälte,0.977075
Saturday,1900-01-01 05:00:00,mechanische Antriebe,0.988538
Saturday,1900-01-01 05:00:00,Prozesskälte,1
Saturday,1900-01-01 05:00:00,Prozesswärme,0.988538
Saturday,1900-01-01 05:00:00,Raumwärme,0.977075
Saturday,1900-01-01 05:00:00,Warmwasser,0.977075
Saturday,1900-01-01 05:15:00,Beleuchtung,0.97885
Saturday,1900-01-01 05:15:00,IKT,0.97885
Saturday,1900-01-01 05:15:00,Klimakälte,0.97885
Saturday,1900-01-01 05:15:00,mechanische Antriebe,0.989425
Saturday,1900-01-01 05:15:00,Prozesskälte,1
Saturday,1900-01-01 05:15:00,Prozesswärme,0.989425
Saturday,1900-01-01 05:15:00,Raumwärme,0.97885
Saturday,1900-01-01 05:15:00,Warmwasser,0.97885
Saturday,1900-01-01 05:30:00,Beleuchtung,0.980939
Saturday,1900-01-01 05:30:00,IKT,0.980939
Saturday,1900-01-01 05:30:00,Klimakälte,0.980939
Saturday,1900-01-01 05:30:00,mechanische Antriebe,0.990469
Saturday,1900-01-01 05:30:00,Prozesskälte,1
Saturday,1900-01-01 05:30:00,Prozesswärme,0.990469
Saturday,1900-01-01 05:30:00,Raumwärme,0.980939
Saturday,1900-01-01 05:30:00,Warmwasser,0.980939
Saturday,1900-01-01 05:45:00,Beleuchtung,0.983197
Saturday,1900-01-01 05:45:00,IKT,0.983197
Saturday,1900-01-01 05:45:00,Klimakälte,0.983197
Saturday,1900-01-01 05:45:00,mechanische Antriebe,0.991598
Saturday,1900-01-01 05:45:00,Prozesskälte,1
Saturday,1900-01-01 05:45:00,Prozesswärme,0.991598
Saturday,1900-01-01 05:45:00,Raumwärme,0.983197
Saturday,1900-01-01 05:45:00,Warmwasser,0.983197
Saturday,1900-01-01 06:00:00,Beleuchtung,0.985477
Saturday,1900-01-01 06:00:00,IKT,0.985477
Saturday,1900-01-01 06:00:00,Klimakälte,0.985477
Saturday,1900-01-01 06:00:00,mechanische Antriebe,0.992739
Saturday,1900-01-01 06:00:00,Prozesskälte,1
Saturday,1900-01-01 06:00:00,Prozesswärme,0.992739
Saturday,1900-01-01 06:00:00,Raumwärme,0.985477
Saturday,1900-01-01 06:00:00,Warmwasser,0.985477
Saturday,1900-01-01 06:15:00,Beleuchtung,0.987655
Saturday,1900-01-01 06:15:00,IKT,0.987655
Saturday,1900-01-01 06:15:00,Klimakälte,0.987655
Saturday,1900-01-01 06:15:00,mechanische Antriebe,0.993827
Saturday,1900-01-01 06:15:00,Prozesskälte,1
Saturday,1900-01-01 06:15:00,Prozesswärme,0.993827
Saturday,1900-01-01 06:15:00,Raumwärme,0.987655
Saturday,1900-01-01 06:15:00,Warmwasser,0.987655
Saturday,1900-01-01 06:30:00,Beleuchtung,0.989679
Saturday,1900-01-01 06:30:00,IKT,0.989679
Saturday,1900-01-01 06:30:00,Klimakälte,0.989679
Saturday,1900-01-01 06:30:00,mechanische Antriebe,0.994839
Saturday,1900-01-01 06:30:00,Prozesskälte,1
Saturday,1900-01-01 06:30:00,Prozesswärme,0.994839
Saturday,1900-01-01 06:30:00,Raumwärme,0.989679
Saturday,1900-01-01 06:30:00,Warmwasser,0.989679
Saturday,1900-01-01 06:45:00,Beleuchtung,0.99152
Saturday,1900-01-01 06:45:00,IKT,0.99152
Saturday,1900-01-01 06:45:00,Klimakälte,0.99152
Saturday,1900-01-01 06:45:00,mechanische Antriebe,0.99576
Saturday,1900-01-01 06:45:00,Prozesskälte,1
Saturday,1900-01-01 06:45:00,Prozesswärme,0.99576
Saturday,1900-01-01 06:45:00,Raumwärme,0.99152
Saturday,1900-01-01 06:45:00,Warmwasser,0.99152
Saturday,1900-01-01 07:00:00,Beleuchtung,0.993149
Saturday,1900-01-01 07:00:00,IKT,0.993149
Saturday,1900-01-01 07:00:00,Klimakälte,0.993149
Saturday,1900-01-01 07:00:00,mechanische Antriebe,0.996575
Saturday,1900-01-01 07:00:00,Prozesskälte,1
Saturday,1900-01-01 07:00:00,Prozesswärme,0.996575
Saturday,1900-01-01 07:00:00,Raumwärme,0.993149
Saturday,1900-01-01 07:00:00,Warmwasser,0.993149
Saturday,1900-01-01 07:15:00,Beleuchtung,0.994551
Saturday,1900-01-01 07:15:00,IKT,0.994551
Saturday,1900-01-01 07:15:00,Klimakälte,0.994551
Saturday,1900-01-01 07:15:00,mechanische Antriebe,0.997275
Saturday,1900-01-01 07:15:00,Prozesskälte,1
Saturday,1900-01-01 07:15:00,Prozesswärme,0.997275
Saturday,1900-01-01 07:15:00,Raumwärme,0.994551
Saturday,1900-01-01 07:15:00,Warmwasser,0.994551
Saturday,1900-01-01 07:30:00,Beleuchtung,0.995769
Saturday,1900-01-01 07:30:00,IKT,0.995769
Saturday,1900-01-01 07:30:00,Klimakälte,0.995769
Saturday,1900-01-01 07:30:00,mechanische Antriebe,0.997885
Saturday,1900-01-01 07:30:00,Prozesskälte,1
Saturday,1900-01-01 07:30:00,Prozesswärme,0.997885
Saturday,1900-01-01 07:30:00,Raumwärme,0.995769
Saturday,1900-01-01 07:30:00,Warmwasser,0.995769
Saturday,1900-01-01 07:45:00,Beleuchtung,0.996865
Saturday,1900-01-01 07:45:00,IKT,0.996865
Saturday,1900-01-01 07:45:00,Klimakälte,0.996865
Saturday,1900-01-01 07:45:00,mechanische Antriebe,0.998433
Saturday,1900-01-01 07:45:00,Prozesskälte,1
Saturday,1900-01-01 07:45:00,Prozesswärme,0.998433
Saturday,1900-01-01 07:45:00,Raumwärme,0.996865
Saturday,1900-01-01 07:45:00,Warmwasser,0.996865
Saturday,1900-01-01 08:00:00,Beleuchtung,0.997898
Saturday,1900-01-01 08:00:00,IKT,0.997898
Saturday,1900-01-01 08:00:00,Klimakälte,0.997898
Saturday,1900-01-01 08:00:00,mechanische Antriebe,0.998949
Saturday,1900-01-01 08:00:00,Prozesskälte,1
Saturday,1900-01-01 08:00:00,Prozesswärme,0.998949
Saturday,1900-01-01 08:00:00,Raumwärme,0.997898
Saturday,1900-01-01 08:00:00,Warmwasser,0.997898
Saturday,1900-01-01 08:15:00,Beleuchtung,0.998917
Saturday,1900-01-01 08:15:00,IKT,0.998917
Saturday,1900-01-01 08:15:00,Klimakälte,0.998917
Saturday,1900-01-01 08:15:00,mechanische Antriebe,0.999458
Saturday,1900-01-01 08:15:00,Prozesskälte,1
Saturday,1900-01-01 08:15:00,Prozesswärme,0.999458
Saturday,1900-01-01 08:15:00,Raumwärme,0.998917
Saturday,1900-01-01 08:15:00,Warmwasser,0.998917
Saturday,1900-01-01 08:30:00,Beleuchtung,0.999928
Saturday,1900-01-01 08:30:00,IKT,0.999928
Saturday,1900-01-01 08:30:00,Klimakälte,0.999928
Saturday,1900-01-01 08:30:00,mechanische Antriebe,0.999964
Saturday,1900-01-01 08:30:00,Prozesskälte,1
Saturday,1900-01-01 08:30:00,Prozesswärme,0.999964
Saturday,1900-01-01 08:30:00,Raumwärme,0.999928
Saturday,1900-01-01 08:30:00,Warmwasser,0.999928
Saturday,1900-01-01 08:45:00,Beleuchtung,1.00093
Saturday,1900-01-01 08:45:00,IKT,1.00093
Saturday,1900-01-01 08:45:00,Klimakälte,1.00093
Saturday,1900-01-01 08:45:00,mechanische Antriebe,1.00046
Saturday,1900-01-01 08:45:00,Prozesskälte,1
Saturday,1900-01-01 08:45:00,Prozesswärme,1.00046
Saturday,1900-01-01 08:45:00,Raumwärme,1.00093
Saturday,1900-01-01 08:45:00,Warmwasser,1.00093
Saturday,1900-01-01 09:00:00,Beleuchtung,1.00192
Saturday,1900-01-01 09:00:00,IKT,1.00192
Saturday,1900-01-01 09:00:00,Klimakälte,1.00192
Saturday,1900-01-01 09:00:00,mechanische Antriebe,1.00096
Saturday,1900-01-01 09:00:00,Prozesskälte,1
Saturday,1900-01-01 09:00:00,Prozesswärme,1.00096
Saturday,1900-01-01 09:00:00,Raumwärme,1.00192
Saturday,1900-01-01 09:00:00,Warmwasser,1.00192
Saturday,1900-01-01 09:15:00,Beleuchtung,1.00288
Saturday,1900-01-01 09:15:00,IKT,1.00288
Saturday,1900-01-01 09:15:00,Klimakälte,1.00288
Saturday,1900-01-01 09:15:00,mechanische Antriebe,1.00144
Saturday,1900-01-01 09:15:00,Prozesskälte,1
Saturday,1900-01-01 09:15:00,Prozesswärme,1.00144
Saturday,1900-01-01 09:15:00,Raumwärme,1.00288
Saturday,1900-01-01 09:15:00,Warmwasser,1.00288
Saturday,1900-01-01 09:30:00,Beleuchtung,1.00378
Saturday,1900-01-01 09:30:00,IKT,1.00378
Saturday,1900-01-01 09:30:00,Klimakälte,1.00378
Saturday,1900-01-01 09:30:00,mechanische Antriebe,1.00189
Saturday,1900-01-01 09:30:00,Prozesskälte,1
Saturday,1900-01-01 09:30:00,Prozesswärme,1.00189
Saturday,1900-01-01 09:30:00,Raumwärme,1.00378
Saturday,1900-01-01 09:30:00,Warmwasser,1.00378
Saturday,1900-01-01 09:45:00,Beleuchtung,1.00457
Saturday,1900-01-01 09:45:00,IKT,1.00457
Saturday,1900-01-01 09:45:00,Klimakälte,1.00457
Saturday,1900-01-01 09:45:00,mechanische Antriebe,1.00228
Saturday,1900-01-01 09:45:00,Prozesskälte,1
Saturday,1900-01-01 09:45:00,Prozesswärme,1.00228
Saturday,1900-01-01 09:45:00,Raumwärme,1.00457
Saturday,1900-01-01 09:45:00,Warmwasser,1.00457
Saturday,1900-01-01 10:00:00,Beleuchtung,1.0052
Saturday,1900-01-01 10:00:00,IKT,1.0052
Saturday,1900-01-01 10:00:00,Klimakälte,1.0052
Saturday,1900-01-01 10:00:00,mechanische Antriebe,1.0026
Saturday,1900-01-01 10:00:00,Prozesskälte,1
Saturday,1900-01-01 10:00:00,Prozesswärme,1.0026
Saturday,1900-01-01 10:00:00,Raumwärme,1.0052
Saturday,1900-01-01 10:00:00,Warmwasser,1.0052
Saturday,1900-01-01 10:15:00,Beleuchtung,1.00565
Saturday,1900-01-01 10:15:00,IKT,1.00565
Saturday,1900-01-01 10:15:00,Klimakälte,1.00565
Saturday,1900-01-01 10:15:00,mechanische Antriebe,1.00282
Saturday,1900-01-01 10:15:00,Prozesskälte,1
Saturday,1900-01-01 10:15:00,Prozesswärme,1.00282
Saturday,1900-01-01 10:15:00,Raumwärme,1.00565
Saturday,1900-01-01 10:15:00,Warmwasser,1.00565
Saturday,1900-01-01 10:30:00,Beleuchtung,1.00591
Saturday,1900-01-01 10:30:00,IKT,1.00591
Saturday,1900-01-01 10:30:00,Klimakälte,1.00591
Saturday,1900-01-01 10:30:00,mechanische Antriebe,1.00295
Saturday,1900-01-01 10:30:00,Prozesskälte,1
Saturday,1900-01-01 10:30:00,Prozesswärme,1.00295
Saturday,1900-01-01 10:30:00,Raumwärme,1.00591
Saturday,1900-01-01 10:30:00,Warmwasser,1.00591
Saturday,1900-01-01 10:45:00,Beleuchtung,1.006
Saturday,1900-01-01 10:45:00,IKT,1.006
Saturday,1900-01-01 10:45:00,Klimakälte,1.006
Saturday,1900-01-01 10:45:00,mechanische Antriebe,1.003
Saturday,1900-01-01 10:45:00,Prozesskälte,1
Saturday,1900-01-01 10:45:00,Prozesswärme,1.003
Saturday,1900-01-01 10:45:00,Raumwärme,1.006
Saturday,1900-01-01 10:45:00,Warmwasser,1.006
Saturday,1900-01-01 11:00:00,Beleuchtung,1.00593
Saturday,1900-01-01 11:00:00,IKT,1.00593
Saturday,1900-01-01 11:00:00,Klimakälte,1.00593
Saturday,1900-01-01 11:00:00,mechanische Antriebe,1.00297
Saturday,1900-01-01 11:00:00,Prozesskälte,1
Saturday,1900-01-01 11:00:00,Prozesswärme,1.00297
Saturday,1900-01-01 11:00:00,Raumwärme,1.00593
Saturday,1900-01-01 11:00:00,Warmwasser,1.00593
Saturday,1900-01-01 11:15:00,Beleuchtung,1.00573
Saturday,1900-01-01 11:15:00,IKT,1.00573
Saturday,1900-01-01 11:15:00,Klimakälte,1.00573
Saturday,1900-01-01 11:15:00,mechanische Antriebe,1.00286
Saturday,1900-01-01 11:15:00,Prozesskälte,1
Saturday,1900-01-01 11:15:00,Prozesswärme,1.00286
Saturday,1900-01-01 11:15:00,Raumwärme,1.00573
Saturday,1900-01-01 11:15:00,Warmwasser,1.00573
Saturday,1900-01-01 11:30:00,Beleuchtung,1.00536
Saturday,1900-01-01 11:30:00,IKT,1.00536
Saturday,1900-01-01 11:30:00,Klimakälte,1.00536
Saturday,1900-01-01 11:30:00,mechanische Antriebe,1.00268
Saturday,1900-01-01 11:30:00,Prozesskälte,1
Saturday,1900-01-01 11:30:00,Prozesswärme,1.00268
Saturday,1900-01-01 11:30:00,Raumwärme,1.00536
Saturday,1900-01-01 11:30:00,Warmwasser,1.00536
Saturday,1900-01-01 11:45:00,Beleuchtung,1.00483
Saturday,1900-01-01 11:45:00,IKT,1.00483
Saturday,1900-01-01 11:45:00,Klimakälte,1.00483
Saturday,1900-01-01 11:45:00,mechanische Antriebe,1.00241
Saturday,1900-01-01 11:45:00,Prozesskälte,1
Saturday,1900-01-01 11:45:00,Prozesswärme,1.00241
Saturday,1900-01-01 11:45:00,Raumwärme,1.00483
Saturday,1900-01-01 11:45:00,Warmwasser,1.00483
Saturday,1900-01-01 12:00:00,Beleuchtung,1.00411
Saturday,1900-01-01 12:00:00,IKT,1.00411
Saturday,1900-01-01 12:00:00,Klimakälte,1.00411
Saturday,1900-01-01 12:00:00,mechanische Antriebe,1.00205
Saturday,1900-01-01 12:00:00,Prozesskälte,1
Saturday,1900-01-01 12:00:00,Prozesswärme,1.00205
Saturday,1900-01-01 12:00:00,Raumwärme,1.00411
Saturday,1900-01-01 12:00:00,Warmwasser,1.00411
Saturday,1900-01-01 12:15:00,Beleuchtung,1.00318
Saturday,1900-01-01 12:15:00,IKT,1.00318
Saturday,1900-01-01 12:15:00,Klimakälte,1.00318
Saturday,1900-01-01 12:15:00,mechanische Antriebe,1.00159
Saturday,1900-01-01 12:15:00,Prozesskälte,1
Saturday,1900-01-01 12:15:00,Prozesswärme,1.00159
Saturday,1900-01-01 12:15:00,Raumwärme,1.00318
Saturday,1900-01-01 12:15:00,Warmwasser,1.00318
Saturday,1900-01-01 12:30:00,Beleuchtung,1.002
Saturday,1900-01-01 12:30:00,IKT,1.002
Saturday,1900-01-01 12:30:00,Klimakälte,1.002
Saturday,1900-01-01 12:30:00,mechanische Antriebe,1.001
Saturday,1900-01-01 12:30:00,Prozesskälte,1
Saturday,1900-01-01 12:30:00,Prozesswärme,1.001
Saturday,1900-01-01 12:30:00,Raumwärme,1.002
Saturday,1900-01-01 12:30:00,Warmwasser,1.002
Saturday,1900-01-01 12:45:00,Beleuchtung,1.0005
Saturday,1900-01-01 12:45:00,IKT,1.0005
Saturday,1900-01-01 12:45:00,Klimakälte,1.0005
Saturday,1900-01-01 12:45:00,mechanische Antriebe,1.00025
Saturday,1900-01-01 12:45:00,Prozesskälte,1
